NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
268,12,8,900.35,0,,,16
383,12,8,900.33,0,,,22
386,10,4,905.84,0,,,23
,,,,,,,
387,12,8,900.34,0,,,23
387,12,8,900.33,0,,,23
387,12,8,900.28,0,,,23
386,10,4,900.27,0,,,23
386,10,4,900.35,0,,,23
386,10,4,900.3,0,,,23
386,10,4,900.34,0,,,23
387,12,8,900.33,0,,,23
386,10,4,900.32,0,,,23
383,12,8,900.31,0,,,22
268,12,8,900.34,0,,,16
265,12,8,900.39,0,,,16
386,10,4,905.29,0,,,23
268,12,8,900.35,0,,,16
387,10,4,900.36,0,,,23
268,12,8,900.33,0,,,16
351,12,8,900.33,0,,,21
383,12,8,900.29,0,,,22
,,,,,,,
386,10,4,900.28,0,,,23
386,12,8,900.33,0,,,23
386,10,4,900.35,0,,,23
383,12,8,900.31,0,,,22
383,12,8,900.33,0,,,22
268,12,8,900.34,0,,,16
268,12,8,900.35,0,,,16
