NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
179,10,4,30.35,0,,,13
214,12,8,30.33,0,,,16
217,12,8,30.32,0,,,17
178,10,4,30.34,0,,,13
218,10,4,30.34,0,,,17
218,10,4,30.33,0,,,17
218,10,4,30.32,0,,,17
217,12,8,30.36,0,,,17
217,12,8,30.35,0,,,17
217,12,8,30.3,0,,,17
217,12,8,30.35,0,,,17
218,10,4,30.31,0,,,17
217,12,8,30.34,0,,,17
214,12,8,30.35,0,,,16
179,10,4,30.33,0,,,13
178,10,4,30.35,0,,,13
217,12,8,30.36,0,,,17
179,10,4,30.34,0,,,13
217,12,8,30.33,0,,,17
179,10,4,30.36,0,,,13
214,10,4,30.33,0,,,16
214,12,8,30.32,0,,,16
218,10,4,30.36,0,,,17
217,12,8,30.34,0,,,17
218,10,4,30.36,0,,,17
217,12,8,30.35,0,,,17
214,12,8,30.34,0,,,16
214,12,8,30.37,0,,,16
179,10,4,30.33,0,,,13
179,10,4,30.35,0,,,13
