NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
0,31,20,1.69,1,,,1
0,31,20,1.61,1,,,1
0,31,20,1.66,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.58,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.63,1,,,1
0,31,20,1.64,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.65,1,,,1
0,31,20,1.7,1,,,1
0,31,20,1.68,1,,,1
0,31,20,1.65,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.66,1,,,1
0,31,20,1.68,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.61,1,,,1
0,31,20,1.66,1,,,1
0,31,20,1.64,1,,,1
0,31,20,1.71,1,,,1
0,31,20,1.67,1,,,1
0,31,20,1.62,1,,,1
0,31,20,1.69,1,,,1
0,31,20,1.64,1,,,1
0,31,20,1.7,1,,,1
0,31,20,1.63,1,,,1
0,31,20,1.7,1,,,1
0,31,20,1.68,1,,,1
0,31,20,1.61,1,,,1
