FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,none,none,none,none,none,none,none,none,none,none,none,none
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,38,286,7.53,3,1,1157,1.340,1.075,0.049,0.681,0.063,130
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,45,483,10.73,4,3,2122,5.979,3.053,0.492,1.801,0.018,242
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,58,1005,17.33,15,9,2124,2.081,1.660,0.250,0.857,0.119,224
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,13,88,6.77,0,none,868,0.878,1.121,0.003,0.781,0.002,120
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,197,2281,11.58,219,113,7365,3.760,9.133,5.868,2.309,0.671,844
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,167,4759,28.50,193,133,8390,4.683,6.494,3.242,2.005,0.731,1002
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,241,8938,37.09,705,230,13565,9.280,17.724,11.576,4.026,0.354,1876
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,207,3676,17.76,256,118,9662,14.586,13.610,7.187,4.546,0.304,1177
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,17,124,7.29,0,none,1153,0.611,1.200,0.000,0.862,0.009,156
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,21,0,2408,3.467,4.224,2.732,0.847,0.155,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,15,0,2027,2.391,3.259,1.924,0.779,0.091,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,15,0,2027,2.700,3.188,1.834,0.793,0.129,12
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,15,0,2027,2.540,3.482,2.143,0.746,0.103,12
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1335,1.354,2.179,1.008,0.591,0.066,9
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,6,0,1324,1.194,2.103,0.936,0.799,0.063,9
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,6,0,1327,1.308,2.136,1.014,0.651,0.119,9
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,6,0,1324,1.215,2.095,0.963,0.630,0.072,9
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,15,0,2439,5.699,5.329,3.679,0.917,0.235,13
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,15,0,2329,3.226,4.271,2.802,0.919,0.179,13
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,9,63,7.00,45,0,3861,28.542,29.984,27.484,1.274,4.342,21
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,5,25,5.00,15,0,2329,4.144,4.669,3.199,0.870,0.176,13
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,9,63,7.00,45,0,3772,24.441,30.645,28.173,1.288,4.010,21
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,4,18,4.50,10,0,1918,2.210,2.768,1.397,0.825,0.118,11
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,5,25,5.00,15,0,2280,5.473,5.567,3.908,0.901,0.331,13
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,5,25,5.00,15,0,2335,3.760,4.190,2.600,1.027,0.187,13
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,5,25,5.00,15,0,2333,6.301,6.486,4.721,0.923,0.377,13
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,9,63,7.00,45,0,3950,31.696,24.819,22.450,1.312,4.410,21
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,5,25,5.00,15,0,2386,5.755,5.945,4.289,1.053,0.293,13
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,15,150,10.00,106,1,5418,57.918,125.060,122.001,1.424,6.380,32
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,15,150,10.00,106,1,5355,51.791,77.338,74.320,1.517,11.041,32
