NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
49,16,4,30.36,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.41,0,,,6
49,16,4,30.39,0,,,6
49,16,4,30.35,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.47,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.37,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.44,0,,,6
49,16,4,30.35,0,,,6
49,16,4,30.33,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.53,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.37,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.29,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.37,0,,,6
49,16,4,30.35,0,,,6
49,16,4,30.32,0,,,6
49,16,4,30.34,0,,,6
49,16,4,30.33,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.36,0,,,6
49,16,4,30.36,0,,,6
