NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
72,14,4,30.36,0,,,17
72,14,4,30.37,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.34,0,,,17
72,14,4,30.29,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.37,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.33,0,,,17
72,14,4,30.34,0,,,17
72,14,4,30.36,0,,,17
72,14,4,30.37,0,,,17
72,14,4,30.37,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.34,0,,,17
72,14,4,30.35,0,,,17
72,14,4,30.32,0,,,17
72,14,4,30.32,0,,,17
72,14,4,30.35,0,,,17
