NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
157,23,10,6.34,0,,,32
207,12,2,904.64,0,,,32
207,12,2,903.25,0,,,32
157,23,10,6.36,0,,,32
157,23,10,6.06,0,,,32
157,23,10,6.27,0,,,32
157,23,10,6.13,0,,,32
157,23,10,6.13,0,,,32
157,23,10,6.15,0,,,32
207,12,2,902.02,0,,,32
157,23,10,6.09,0,,,32
157,23,10,6.24,0,,,32
157,23,10,6.17,0,,,32
207,12,2,902.19,0,,,32
157,23,10,6.12,0,,,32
157,23,10,6.13,0,,,32
157,23,10,6.2,0,,,32
157,23,10,6.04,0,,,32
207,12,2,900.37,0,,,32
207,12,2,902.54,0,,,32
207,12,2,900.36,0,,,32
157,23,10,6.21,0,,,32
157,23,10,6.29,0,,,32
207,12,2,900.36,0,,,32
157,23,10,6.25,0,,,32
207,12,2,900.34,0,,,32
207,12,2,900.39,0,,,32
207,12,2,900.4,0,,,32
157,23,10,6.15,0,,,32
207,12,2,905.43,0,,,32
