NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
63,16,4,30.34,0,,,7
63,16,4,30.36,0,,,7
74,18,4,30.35,0,,,9
66,24,10,30.34,0,,,8
66,24,10,30.36,0,,,8
60,18,4,30.3,0,,,7
60,18,4,30.36,0,,,7
62,16,4,30.34,0,,,7
74,18,4,30.35,0,,,9
63,18,4,30.36,0,,,7
74,18,4,30.33,0,,,9
63,16,4,30.34,0,,,7
60,18,4,30.35,0,,,7
60,18,4,30.35,0,,,7
60,18,4,30.33,0,,,7
60,18,4,30.27,0,,,7
75,16,4,30.32,0,,,8
49,23,6,30.33,0,,,6
60,18,4,30.53,0,,,7
49,23,6,30.33,0,,,6
49,23,6,30.35,0,,,6
66,24,10,30.53,0,,,8
66,24,10,30.37,0,,,8
74,18,4,30.38,0,,,9
63,16,4,30.35,0,,,7
74,18,4,30.35,0,,,9
60,18,4,30.33,0,,,7
62,16,4,30.34,0,,,7
74,18,4,30.35,0,,,9
62,16,4,30.36,0,,,7
