NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1764,6,2,30.35,0,,,83
1722,11,8,30.37,0,,,83
1764,6,2,30.35,0,,,83
1764,6,2,30.36,0,,,83
1764,8,4,30.34,0,,,83
1764,8,4,30.36,0,,,83
1764,8,4,30.38,0,,,83
1722,11,8,30.42,0,,,83
1722,8,4,30.33,0,,,82
1764,6,2,30.33,0,,,83
1764,6,2,30.33,0,,,83
1764,6,2,30.34,0,,,83
1764,6,2,30.36,0,,,83
1681,8,4,30.35,0,,,81
1764,6,2,30.32,0,,,83
1681,8,4,30.33,0,,,81
1681,11,8,30.35,0,,,82
1681,8,4,30.36,0,,,81
1764,6,2,30.33,0,,,83
1764,8,4,30.39,0,,,83
1764,6,2,30.35,0,,,83
1764,6,2,30.36,0,,,83
1722,11,8,30.37,0,,,83
1764,8,4,30.38,0,,,83
1722,8,4,30.38,0,,,82
1764,6,2,30.34,0,,,83
1764,6,2,30.37,0,,,83
1764,8,4,30.35,0,,,83
1681,11,8,30.36,0,,,82
1764,8,4,30.35,0,,,83
