NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
39,8160,912,78.14,1,,,13,109989,14111,52.0,0,750,124422,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,525,52,46.059,202,99,0.08,42,22,3193,47.759,19.445
39,8160,912,124.76,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,92.526,202,101,0.06,38,20,3193,94.122,20.388
39,8160,912,72.7,1,,,13,133911,16919,52.0,0,942,151101,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,637,52,41.608,202,99,0.06,34,18,3193,43.679,19.704
39,8160,912,69.9,1,,,13,128024,16243,52.0,0,758,144600,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,531,52,37.961,202,96,0.07,41,22,3193,39.965,19.791
39,8160,912,120.91,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,90.151,202,101,0.06,38,20,3193,91.836,19.493
39,8160,912,68.4,1,,,13,133039,16809,52.0,0,920,150125,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,642,52,36.444,202,101,0.06,34,19,3193,38.615,20.15
39,8160,912,66.56,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,35.713,202,101,0.08,46,22,3193,37.686,19.001
39,8160,912,68.6,1,,,13,112600,14392,52.0,0,659,127344,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,438,52,37.227,202,90,0.07,47,24,3193,38.902,19.171
39,8160,912,71.36,1,,,13,128061,16246,52.0,0,758,144640,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,531,52,37.872,202,96,0.07,41,22,3193,39.719,20.871
39,8160,912,67.54,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,36.279,202,101,0.08,46,22,3193,38.102,19.116
39,8160,912,122.9,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,93.421,202,97,0.06,38,20,3193,95.133,18.141
39,8160,912,73.09,1,,,13,134271,16953,52.0,0,940,151495,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,624,52,39.395,202,97,0.06,34,19,3193,41.156,21.146
39,8160,912,68.42,1,,,13,133039,16809,52.0,0,920,150125,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,642,52,36.835,202,101,0.06,34,19,3193,38.519,19.526
39,8160,912,63.59,1,,,13,121121,15377,52.0,0,677,136858,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,477,52,33.22,202,94,0.08,48,24,3193,35.008,18.976
39,8160,912,63.91,1,,,13,121121,15377,52.0,0,677,136858,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,477,52,33.52,202,94,0.08,48,24,3193,35.129,18.979
39,8160,912,65.78,1,,,13,116289,14804,52.0,0,662,131440,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,471,52,35.18,202,94,0.08,46,23,3193,36.965,18.961
39,8160,912,71.81,1,,,13,134271,16953,52.0,0,940,151495,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,624,52,38.295,202,97,0.06,34,19,3193,40.418,20.75
39,8160,912,69.46,1,,,13,128061,16246,52.0,0,758,144640,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,531,52,38.08,202,96,0.07,41,22,3193,39.749,19.195
39,8160,912,65.58,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,35.324,202,101,0.08,46,22,3193,37.274,18.67
39,8160,912,69.84,1,,,13,112600,14392,52.0,0,659,127344,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,438,52,37.674,202,90,0.07,47,24,3193,39.244,19.828
39,8160,912,123.33,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,92.701,202,101,0.06,38,20,3193,94.693,19.173
39,8160,912,121.39,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,92.123,202,97,0.06,38,20,3193,93.907,18.426
39,8160,912,65.25,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,35.462,202,101,0.08,46,22,3193,36.994,18.835
39,8160,912,66.5,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,35.62,202,101,0.08,46,22,3193,37.369,19.311
39,8160,912,72.07,1,,,13,112600,14392,52.0,0,659,127344,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,438,52,38.873,202,90,0.07,47,24,3193,40.544,20.678
39,8160,912,67.14,1,,,13,118288,15050,52.0,0,699,133674,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,510,52,35.658,202,101,0.08,46,22,3193,37.598,19.948
39,8160,912,68.4,1,,,13,112600,14392,52.0,0,659,127344,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,438,52,37.406,202,90,0.07,47,24,3193,39.093,19.228
39,8160,912,71.43,1,,,13,110045,14119,52.0,0,750,124486,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,525,52,37.709,202,99,0.08,42,22,3193,39.731,20.821
39,8160,912,124.99,1,,,13,131971,16631,52.0,0,904,148888,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,581,52,94.255,202,101,0.06,38,20,3193,96.091,19.09
39,8160,912,79.27,1,,,13,106595,13729,52.0,0,647,120668,4.0,0.0,26,2.0,0.811,0.942,0.914,7028,447,52,46.602,202,95,0.08,47,23,3193,48.217,19.947
