NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,622,176,4.21,1,,,0
,622,176,4.03,1,,,0
,622,176,4.27,1,,,0
,622,176,4.09,1,,,0
,622,176,4.52,1,,,0
,622,176,4.47,1,,,0
,622,176,3.95,1,,,0
,622,176,4.31,1,,,0
,622,176,4.18,1,,,0
,622,176,4.52,1,,,0
,622,176,4.08,1,,,0
,622,176,4.29,1,,,0
,622,176,4.58,1,,,0
,622,176,3.88,1,,,0
,622,176,4.18,1,,,0
,622,176,4.2,1,,,0
,622,176,4.42,1,,,0
,622,176,4.16,1,,,0
,622,176,4.27,1,,,0
,622,176,4.42,1,,,0
,622,176,4.35,1,,,0
,622,176,4.21,1,,,0
,622,176,4.22,1,,,0
,622,176,4.15,1,,,0
,622,176,4.55,1,,,0
,622,176,4.56,1,,,0
,622,176,4.44,1,,,0
,622,176,4.37,1,,,0
,622,176,4.36,1,,,0
,622,176,4.19,1,,,0
