NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,622,176,4.18,1,,,0
,622,176,4.02,1,,,0
,622,176,4.78,1,,,0
,622,176,4.18,1,,,0
,622,176,4.44,1,,,0
,622,176,4.35,1,,,0
,622,176,4.24,1,,,0
,622,176,4.14,1,,,0
,622,176,4.33,1,,,0
,622,176,4.37,1,,,0
,622,176,4.35,1,,,0
,622,176,4.36,1,,,0
,622,176,3.99,1,,,0
,622,176,4.17,1,,,0
,622,176,4.07,1,,,0
,622,176,4.43,1,,,0
,622,176,4.28,1,,,0
,622,176,3.97,1,,,0
,622,176,4.42,1,,,0
,622,176,4.34,1,,,0
,622,176,4.33,1,,,0
,622,176,4.04,1,,,0
,622,176,4.24,1,,,0
,622,176,4.21,1,,,0
,622,176,4.28,1,,,0
,622,176,4.03,1,,,0
,622,176,4.32,1,,,0
,622,176,4.2,1,,,0
,622,176,4.14,1,,,0
,622,176,4.0,1,,,0
