NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
7,347,204,28.03,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.429,167373,164425,1.38,28,4,397,26.63,0.579
7,347,204,27.82,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.28,156147,203551,1.71,28,4,397,26.429,0.638
7,347,204,27.69,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.304,145159,107102,1.11,28,4,397,26.402,0.592
7,347,204,27.55,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,25.986,117384,197027,2.04,28,4,397,26.118,0.655
7,347,204,28.05,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.638,72676,108001,1.12,28,4,397,26.756,0.644
7,347,204,27.33,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,25.79,253514,109227,1.13,28,4,397,25.917,0.689
7,347,204,27.61,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.045,138584,254566,2.14,28,4,397,26.144,0.647
7,347,204,27.94,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.578,167373,162276,1.37,28,4,397,26.694,0.576
7,347,204,27.48,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.003,169448,107216,1.11,28,4,397,26.135,0.646
7,347,204,28.27,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.774,89764,107416,1.11,28,4,397,26.923,0.551
7,347,204,28.29,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.712,160742,163145,1.37,28,4,397,26.814,0.692
7,347,204,27.42,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,25.944,156040,107302,1.11,28,4,397,26.031,0.737
7,347,204,28.0,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.458,230228,163089,1.37,28,4,397,26.62,0.626
7,347,204,27.32,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,25.705,220812,203458,2.1,28,4,397,25.842,0.736
7,347,204,27.4,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,25.92,255285,113329,1.17,28,4,397,26.04,0.568
7,347,204,27.79,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.375,109503,162395,1.37,28,4,397,26.513,0.598
7,347,204,28.29,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.821,74740,163152,1.37,28,4,397,26.925,0.574
7,347,204,27.63,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.132,167968,108366,1.12,28,4,397,26.284,0.625
7,347,204,28.12,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,26.605,133513,254153,2.14,28,4,397,26.73,0.574
7,347,204,27.56,0,,,3,2588,693,10.0,4,25,3293,3.33,1.33,0,0.0,1.0,1.0,1.0,1197,1563,1552,25.968,231858,259965,2.19,28,4,397,26.116,0.684
7,347,204,27.53,0,,,3,2303,618,10.0,4,21,2933,3.33,1.33,0,0.0,1.0,1.0,1.0,915,1091,1082,26.002,167968,170868,1.77,28,4,397,26.132,0.628
7,347,204,27.99,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.479,196104,108912,1.13,28,4,397,26.593,0.631
7,347,204,27.49,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.009,167968,107930,1.12,28,4,397,26.103,0.672
7,347,204,27.59,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.072,132042,110926,1.15,28,4,397,26.254,0.605
7,347,204,27.5,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.022,76096,108290,1.12,28,4,397,26.128,0.676
7,347,204,27.93,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.366,169997,106863,1.11,28,4,397,26.57,0.653
7,347,204,28.03,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.612,198075,106928,1.11,28,4,397,26.701,0.617
7,347,204,28.13,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.516,135474,107465,1.11,28,4,397,26.657,0.7
7,347,204,27.52,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,997,1327,1317,26.062,227476,107111,1.11,28,4,397,26.138,0.637
7,347,204,28.26,0,,,3,2388,639,10.0,4,23,3038,3.33,1.33,0,0.0,1.0,1.0,1.0,998,1327,1317,26.643,167373,245223,2.06,28,4,397,26.763,0.615
