NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
13,622,326,897.8,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.621,46314,2400,1.09,43,4,635,891.759,0.998
13,622,326,897.86,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.27,201177,2400,1.09,43,4,635,892.43,0.969
13,622,326,897.75,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.851,158222,2400,1.09,43,4,635,891.999,0.913
13,622,326,897.57,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.329,216788,2400,1.09,43,4,635,891.517,1.006
13,622,326,897.98,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.566,116543,2400,1.09,43,4,635,891.726,1.061
13,622,326,898.0,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.91,223103,2400,1.09,43,4,635,892.087,0.84
13,622,326,897.71,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.604,183678,2400,1.09,43,4,635,891.779,0.914
13,622,326,897.84,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.978,158928,2400,1.09,43,4,635,892.108,0.874
13,622,326,897.86,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.036,238001,2400,1.09,43,4,635,892.2,0.898
13,622,326,898.06,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.371,132336,2400,1.09,43,4,635,892.503,0.907
13,622,326,897.72,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.132,217110,2400,1.09,43,4,635,892.279,0.95
13,622,326,897.77,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.486,32774,2400,1.09,43,4,635,891.686,1.052
13,622,326,897.75,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.323,71635,2400,1.09,43,4,635,891.457,1.042
13,622,326,897.63,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.27,268535,2400,1.09,43,4,635,891.421,0.954
13,622,326,898.02,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.917,99844,2400,1.09,43,4,635,892.073,0.86
13,622,326,897.81,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.801,183849,2400,1.09,43,4,635,891.95,0.98
13,622,326,897.93,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.869,108664,2400,1.09,43,4,635,892.067,0.959
13,622,326,897.79,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.355,131214,2400,1.09,43,4,635,892.447,0.901
13,622,326,897.89,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.571,183948,2400,1.09,43,4,635,891.757,0.938
13,622,326,897.74,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.912,33656,2400,1.09,43,4,635,892.081,0.957
13,622,326,897.78,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,892.354,206735,2400,1.09,43,4,635,892.537,0.951
13,622,326,897.73,0,,,4,4601,1319,17.0,9,27,5933,4.25,2.25,0,0.0,0.25,0.766,0.642,635,1557,1542,891.908,63340,2400,1.09,43,4,635,892.072,0.912
