NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
8,159,14,2.5,1,,,25
24,174,26,3.09,1,,,43
8,165,22,2.38,1,,,25
24,174,26,3.13,1,,,43
8,165,22,2.39,1,,,25
8,165,22,2.41,1,,,25
24,174,26,3.19,1,,,43
8,159,14,2.44,1,,,25
24,174,26,3.1,1,,,43
8,165,22,2.31,1,,,25
8,159,14,2.45,1,,,25
11,165,22,2.55,1,,,30
24,174,26,3.06,1,,,43
8,159,14,2.49,1,,,25
8,159,14,2.35,1,,,25
8,165,22,2.48,1,,,25
24,174,26,3.23,1,,,43
24,174,26,3.09,1,,,43
24,174,26,3.1,1,,,43
8,159,14,2.39,1,,,25
24,174,26,3.19,1,,,43
8,159,14,2.38,1,,,25
8,159,14,2.46,1,,,25
24,174,26,3.16,1,,,43
8,165,22,2.38,1,,,25
24,174,26,3.09,1,,,43
24,174,26,3.09,1,,,43
24,174,26,3.18,1,,,43
8,159,14,2.39,1,,,25
8,165,22,2.49,1,,,25
