NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
128,169,18,900.01,0,,,72
43,180,24,899.95,0,,,43
,,,,,,,
74,182,26,899.9,0,,,62
74,182,26,899.89,0,,,62
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
74,182,26,899.94,0,,,62
128,169,18,899.87,0,,,72
,,,,,,,
142,166,16,899.92,0,,,80
198,169,18,899.98,0,,,62
43,180,24,902.4,0,,,43
,,,,,,,
,,,,,,,
43,180,24,899.96,0,,,43
74,182,26,899.79,0,,,62
43,182,26,899.96,0,,,43
43,182,26,901.09,0,,,43
,,,,,,,
74,182,26,899.96,0,,,62
43,182,26,901.27,0,,,43
142,166,16,899.88,0,,,80
43,180,24,899.93,0,,,43
74,182,26,899.94,0,,,62
