NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
169,143,2,30.09,0,,,28
169,143,2,30.18,0,,,28
169,143,2,30.18,0,,,28
169,143,2,30.23,0,,,28
169,143,2,30.22,0,,,28
226,173,18,30.15,0,,,46
169,143,2,30.22,0,,,28
169,143,2,30.15,0,,,28
169,143,2,30.21,0,,,28
169,143,2,30.22,0,,,28
226,143,2,30.18,0,,,46
84,143,2,30.19,0,,,12
226,173,18,30.2,0,,,46
169,143,2,30.21,0,,,28
169,143,2,30.19,0,,,28
169,143,2,30.2,0,,,28
169,143,2,30.15,0,,,28
169,143,2,30.19,0,,,28
181,173,18,30.18,0,,,27
169,143,2,30.18,0,,,28
181,173,18,30.21,0,,,27
181,151,4,30.22,0,,,27
31,151,4,30.22,0,,,5
181,173,18,30.21,0,,,27
226,173,18,30.2,0,,,46
226,173,18,30.21,0,,,46
226,173,18,30.19,0,,,46
226,173,18,30.22,0,,,46
169,143,2,30.18,0,,,28
226,173,18,30.18,0,,,46
