NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
7,153,8,2.05,1,,,6
23,168,20,2.85,1,,,10
23,168,20,2.86,1,,,10
7,159,16,2.1,1,,,6
7,159,16,2.1,1,,,6
7,153,8,2.04,1,,,6
23,168,20,2.82,1,,,10
10,159,16,2.06,1,,,7
23,168,20,2.85,1,,,10
7,153,8,2.1,1,,,6
10,159,16,2.25,1,,,7
7,159,16,1.99,1,,,6
7,153,8,2.09,1,,,6
23,168,20,2.71,1,,,10
7,159,16,2.09,1,,,6
7,159,16,2.17,1,,,6
23,168,20,2.81,1,,,10
10,159,16,2.11,1,,,7
7,159,16,2.09,1,,,6
7,159,16,2.06,1,,,6
7,159,16,2.06,1,,,6
7,159,16,2.07,1,,,6
23,168,20,2.79,1,,,10
23,168,20,2.82,1,,,10
10,159,16,2.15,1,,,7
7,153,8,2.11,1,,,6
7,159,16,2.13,1,,,6
7,153,8,2.25,1,,,6
7,159,16,2.04,1,,,6
23,168,20,2.95,1,,,10
