NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3,163,14,2.32,1,,,14
9,179,26,2.55,1,,,21
9,179,26,2.7,1,,,21
3,163,14,2.37,1,,,14
9,179,26,2.52,1,,,21
9,179,26,2.48,1,,,21
9,179,26,2.59,1,,,21
9,179,26,2.75,1,,,21
3,163,14,2.33,1,,,14
9,179,26,2.62,1,,,21
9,179,26,2.55,1,,,21
3,163,14,2.49,1,,,14
9,179,26,2.6,1,,,21
3,163,14,2.49,1,,,14
9,179,26,2.6,1,,,21
3,163,14,2.22,1,,,14
9,179,26,2.49,1,,,21
3,163,14,2.55,1,,,14
9,179,26,2.49,1,,,21
9,179,26,2.61,1,,,21
9,179,26,2.57,1,,,21
3,163,14,2.37,1,,,14
3,163,14,2.43,1,,,14
3,163,14,2.54,1,,,14
3,163,14,2.5,1,,,14
3,163,14,2.38,1,,,14
9,179,26,2.55,1,,,21
9,179,26,2.9,1,,,21
3,163,14,2.42,1,,,14
3,163,14,2.28,1,,,14
