NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
61,149,10,901.79,0,,,10
,,,,,,,
153,149,10,899.94,0,,,101
153,149,10,899.88,0,,,101
61,149,10,900.01,0,,,10
153,149,10,902.82,0,,,101
61,149,10,900.0,0,,,10
153,149,10,899.91,0,,,101
61,149,10,899.91,0,,,10
61,149,10,899.96,0,,,10
61,149,10,899.91,0,,,10
153,149,10,899.9,0,,,101
,,,,,,,
61,149,10,899.97,0,,,10
61,149,10,907.17,0,,,10
153,149,10,899.99,0,,,101
153,149,10,899.97,0,,,101
,,,,,,,
,,,,,,,
,,,,,,,
153,149,10,899.99,0,,,101
61,149,10,901.24,0,,,10
,,,,,,,
153,149,10,899.98,0,,,101
61,149,10,899.93,0,,,10
,,,,,,,
153,149,10,899.97,0,,,101
61,149,10,902.93,0,,,10
,,,,,,,
61,149,10,900.56,0,,,10
